ballc	wgbstools	dmpp_dedup	dmpp_bam
mCFrac	ENCFF980QLU.dedup	mean_meth	mean_meth
0.791209	0.617978	0.622449	0.622449
0.625767	0.305810	0.329412	0.334311
0.850575	0.712625	0.720313	0.727707
0.961207	0.941964	0.916000	0.927419
0.941704	0.849558	0.841880	0.857143
0.842365	0.609137	0.586433	0.605201
0.819820	0.599388	0.556675	0.572559
0.842282	0.597990	0.624242	0.621914
0.939698	0.928934	0.922727	0.918919
0.970760	0.941349	0.936599	0.932749
0.847561	0.728916	0.696751	0.685083
0.938462	0.873385	0.870192	0.866337
0.916890	0.818428	0.791155	0.788557
0.830816	0.609091	0.580214	0.591512
0.959559	0.890909	0.889610	0.881579
0.519713	0.172043	0.162162	0.159722
0.696682	0.430993	0.419214	0.429825
0.931034	0.828571	0.804533	0.802899
0.956989	0.903226	0.878505	0.871560
0.589189	0.055096	0.065574	0.046832
0.775641	0.620915	0.626437	0.652695
0.791367	0.639706	0.616883	0.609756
0.689655	0.373563	0.378947	0.374359
0.882236	0.817269	0.797794	0.802260
0.934940	0.824940	0.825607	0.830317
0.801749	0.686957	0.661376	0.644022
0.877814	0.791391	0.753012	0.760479
0.922222	0.887006	0.881081	0.874317
0.798742	0.515723	0.537994	0.531343
0.726708	0.584906	0.574586	0.595238
0.675926	0.092593	0.116732	0.088235
0.909774	0.837209	0.816176	0.808824
0.627907	0.257937	0.242215	0.242215
0.950617	0.874233	0.876833	0.876877
0.872449	0.748718	0.738532	0.720930
0.698795	0.523013	0.514599	0.509225
0.825112	0.617647	0.599147	0.626804
0.974537	0.943396	0.934389	0.930716
0.885714	0.785366	0.782805	0.797170
0.905028	0.798867	0.779528	0.781579
0.898148	0.841121	0.813853	0.796296
0.883534	0.771429	0.761719	0.769531
0.858824	0.750742	0.742210	0.738764
0.830735	0.704444	0.694387	0.697769
0.748858	0.602804	0.591667	0.575630
0.835735	0.651026	0.510490	0.502273
0.956322	0.907407	0.899563	0.903930
0.784830	0.589506	0.593272	0.583086
0.843854	0.716918	0.721044	0.722853
0.731308	0.319809	0.318182	0.304721
0.980769	0.965347	0.944700	0.942857
0.947368	0.887417	0.884735	0.878505
0.945946	0.907336	0.880952	0.879310
0.982079	0.946043	0.923588	0.932384
0.734146	0.389027	0.405963	0.419580
0.962963	0.932515	0.928571	0.929348
0.631985	0.199219	0.182432	0.171849
0.878505	0.685990	0.665116	0.666667
0.637076	0.340426	0.331695	0.334951
0.492823	0.100962	0.083832	0.086066
0.491647	0.100719	0.083499	0.085714
0.963918	0.933333	0.926829	0.920000
0.945355	0.901370	0.893365	0.896074
0.723229	0.535948	0.517628	0.511149
0.552795	0.191358	0.195531	0.193548
0.623468	0.119005	0.123519	0.118761
0.705521	0.368254	0.372434	0.373178
0.913043	0.875776	0.855956	0.862857
0.928571	0.822064	0.815436	0.824561
0.882759	0.785467	0.784314	0.773973
0.755365	0.445175	0.443992	0.445135
0.840426	0.767568	0.762887	0.751295
0.562278	0.215548	0.173913	0.158470
0.641379	0.260274	0.265101	0.274834
0.921875	0.875661	0.881857	0.868201
0.959459	0.902439	0.896907	0.900783
0.946809	0.913514	0.917949	0.919598
0.879365	0.684887	0.673716	0.668790
0.827476	0.700965	0.712329	0.709945
0.611632	0.325714	0.293185	0.286624
0.782705	0.582418	0.578732	0.582305
0.923469	0.814433	0.820175	0.829493
0.916376	0.826990	0.814935	0.814696
0.900000	0.847926	0.820961	0.814655
0.928571	0.851064	0.843137	0.846667
0.877828	0.723214	0.746094	0.745098
0.621918	0.136872	0.142857	0.150794
0.757576	0.510557	0.506329	0.500904
0.704797	0.478821	0.486631	0.467532
0.852941	0.714674	0.701005	0.716456
0.696000	0.429730	0.425926	0.429319
0.938202	0.849711	0.838384	0.851282
0.587992	0.210084	0.198488	0.183206
0.941423	0.847737	0.841897	0.841699
0.950000	0.896057	0.888889	0.896104
0.608903	0.238325	0.240854	0.238829
0.657778	0.494407	0.492341	0.506696
0.861111	0.776995	0.768085	0.772829
0.665893	0.307339	0.335317	0.325820
0.893905	0.782313	0.783058	0.768116
0.903553	0.789744	0.772093	0.770642
0.951852	0.920755	0.923841	0.925170
0.897727	0.801749	0.813008	0.818919
0.940171	0.879828	0.873469	0.878261
0.870370	0.781395	0.764444	0.772532
0.813636	0.652968	0.647773	0.627706
0.950276	0.895954	0.876344	0.864407
0.566964	0.101322	0.102564	0.105932
0.636086	0.358663	0.383041	0.383954
0.881481	0.611429	0.637782	0.638989
0.742138	0.478125	0.479412	0.466463
0.859327	0.736842	0.719547	0.706231
0.819149	0.619681	0.607595	0.614634
0.741007	0.500000	0.523333	0.501730
0.677665	0.520513	0.521635	0.527578
0.773109	0.641667	0.652344	0.647727
0.878613	0.795181	0.772487	0.771739
0.957166	0.925926	0.914110	0.916193
0.956236	0.916479	0.897751	0.897087
0.912892	0.848057	0.849498	0.842282
0.931373	0.928571	0.894737	0.872727
0.871287	0.711409	0.695783	0.692790
0.891304	0.759563	0.762274	0.743869
0.905312	0.814385	0.798226	0.808889
0.860577	0.743961	0.734513	0.738318
0.924107	0.855856	0.826772	0.833992
0.760925	0.414248	0.411058	0.400000
0.790323	0.567568	0.548872	0.540609
0.957265	0.940171	0.941667	0.947368
0.888889	0.715084	0.715847	0.695906
0.939148	0.839175	0.831144	0.826255
0.866438	0.765957	0.774834	0.758842
0.777778	0.638365	0.602899	0.601744
0.680435	0.311804	0.316430	0.306613
0.839367	0.658427	0.672840	0.660000
0.662252	0.358429	0.357928	0.369707
0.694545	0.320000	0.439560	0.431085
0.605970	0.300912	0.313019	0.331536
0.830313	0.662732	0.657143	0.652318
0.661392	0.424635	0.414454	0.404321
0.579805	0.280467	0.279635	0.272013
0.607903	0.305556	0.317416	0.336066
0.721910	0.470423	0.464935	0.478697
0.721910	0.470423	0.464935	0.478697
0.937107	0.895570	0.888889	0.887608
0.912568	0.836957	0.834123	0.780269
0.772586	0.418462	0.443149	0.445748
0.656805	0.142857	0.137143	0.142857
0.656716	0.307692	0.295455	0.294118
0.782297	0.504831	0.505263	0.487342
0.679739	0.297386	0.297214	0.289634
0.939189	0.913333	0.914634	0.915584
0.913851	0.800000	0.807747	0.788839
0.983425	0.972222	0.958333	0.957447
0.968198	0.926316	0.908163	0.899666
0.893843	0.814894	0.802372	0.809524
0.919771	0.873563	0.877984	0.881890
0.574132	0.125000	0.125000	0.123894
0.500000	0.045802	0.045775	0.046099
0.814324	0.689655	0.657596	0.668203
0.806897	0.640845	0.647799	0.645161
0.718468	0.395034	0.369919	0.397959
0.780488	0.475610	0.466216	0.478417
0.668421	0.394737	0.415000	0.402985
0.755486	0.337500	0.356742	0.357771
0.598039	0.331349	0.341912	0.358456
0.845679	0.723270	0.696429	0.684524
0.709402	0.478261	0.465863	0.470120
0.790698	0.393939	0.344371	0.373333
0.935162	0.832500	0.808370	0.814318
0.938636	0.897260	0.894309	0.901075
0.851003	0.720461	0.748184	0.759907
0.949761	0.893720	0.898901	0.892308
0.878661	0.818182	0.823301	0.817829
0.840964	0.677966	0.679724	0.668934
0.938424	0.893939	0.876147	0.871795
0.927954	0.853801	0.860849	0.860697
0.941989	0.890449	0.875622	0.875306
0.689076	0.425606	0.408228	0.407407
0.954128	0.919725	0.907407	0.907598
0.991632	0.978903	0.973077	0.967871
0.524181	0.006299	0.005908	0.005806
0.871046	0.771712	0.783664	0.778523
0.966997	0.904918	0.905325	0.901198
0.887821	0.840391	0.833333	0.836676
0.840909	0.798701	0.807580	0.816327
0.962145	0.939873	0.937500	0.936747
0.574176	0.142458	0.127820	0.150990
0.932806	0.835938	0.819188	0.810811
0.954717	0.913534	0.905405	0.905455
0.915663	0.817814	0.810964	0.814679
0.545802	0.086785	0.081784	0.097967
0.776699	0.603960	0.596413	0.602740
0.932806	0.835938	0.819188	0.810811
0.908333	0.837607	0.837037	0.835821
0.763158	0.535714	0.571429	0.563889
0.780347	0.551320	0.487923	0.477488
0.678233	0.350400	0.348024	0.349158
0.490291	0.013400	0.009569	0.009375
0.771930	0.608445	0.612500	0.593407
0.920398	0.751244	0.751196	0.740933
0.902153	0.742633	0.730241	0.724020
0.928910	0.825472	0.816038	0.830918
0.806452	0.708920	0.759450	0.743590
0.902778	0.843537	0.848684	0.840000
0.903361	0.817427	0.813953	0.815385
0.953488	0.867188	0.857143	0.839416
0.894737	0.764706	0.754286	0.767442
0.860262	0.533040	0.520000	0.523207
0.864734	0.616915	0.586957	0.594470
0.936242	0.823529	0.815385	0.789790
0.729614	0.239316	0.193980	0.174497
0.670762	0.132212	0.107066	0.100642
0.886792	0.714286	0.703196	0.684932
0.721106	0.446970	0.423940	0.412987
0.696078	0.514851	0.486726	0.513761
0.859091	0.639269	0.591440	0.596774
0.915000	0.845771	0.830986	0.819005
0.697674	0.476190	0.500000	0.489362
0.796053	0.740000	0.754717	0.744966
0.814480	0.672646	0.666667	0.674897
0.932127	0.884793	0.880000	0.869565
0.820628	0.711712	0.691983	0.691983
0.895522	0.717822	0.716102	0.732143
0.800562	0.678873	0.659794	0.654912
0.850649	0.745098	0.759259	0.759740
0.925926	0.777778	0.800000	0.794118
0.588542	0.224599	0.202765	0.215859
0.874126	0.748252	0.759740	0.768212
0.896694	0.792373	0.779116	0.771084
0.907246	0.744118	0.696429	0.697861
0.806122	0.438776	0.468468	0.482143
0.700000	0.401826	0.402626	0.402198
0.597173	0.230769	0.230519	0.240260
0.723785	0.321795	0.309278	0.322323
0.747826	0.560472	0.548913	0.552486
0.822857	0.724719	0.725888	0.730159
0.888199	0.800000	0.786127	0.790960
0.742489	0.538462	0.544402	0.530534
0.759644	0.455621	0.462644	0.428571
0.916256	0.856436	0.840376	0.844340
0.917073	0.840000	0.833333	0.821918
0.850000	0.777273	0.796748	0.798319
0.860399	0.703704	0.730496	0.727924
0.647059	0.360000	0.325635	0.321839
0.921649	0.813142	0.805714	0.810277
0.963636	0.912037	0.876033	0.860082
0.900000	0.826923	0.812227	0.800847
0.898230	0.784141	0.789474	0.787402
0.893401	0.831633	0.817352	0.823256
0.912773	0.845912	0.831909	0.831909
0.914894	0.776596	0.787879	0.770000
0.959459	0.896861	0.889362	0.888889
0.921053	0.887850	0.862595	0.863636
0.957143	0.920863	0.906667	0.913669
0.902062	0.774359	0.755981	0.763547
0.852500	0.664975	0.642353	0.635945
0.880000	0.809249	0.810056	0.806630
0.942149	0.911765	0.903346	0.906504
0.959732	0.914191	0.912791	0.917889
0.916944	0.844371	0.839394	0.832827
0.835294	0.642523	0.643777	0.646552
0.719895	0.503979	0.515152	0.507075
0.500000	0.125373	0.152589	0.139842
0.898305	0.796610	0.775862	0.771930
0.850534	0.686833	0.686207	0.686411
0.775100	0.627530	0.642336	0.640152
0.886878	0.779279	0.732794	0.748000
0.857955	0.732620	0.718593	0.685864
0.847107	0.741525	0.730038	0.753906
0.932099	0.868750	0.866279	0.851852
0.854922	0.737113	0.713656	0.698113
0.903114	0.735915	0.720930	0.743243
0.799065	0.566667	0.569444	0.552764
0.851485	0.742574	0.725225	0.733945
0.870504	0.742857	0.726667	0.724138
0.577540	0.365591	0.359606	0.347826
0.858824	0.749035	0.741697	0.738971
0.872587	0.768627	0.765343	0.743590
0.731544	0.526316	0.558442	0.560000
0.554386	0.128329	0.122051	0.118896
0.600840	0.227723	0.226064	0.213225
0.728195	0.491903	0.510989	0.497143
0.962366	0.920635	0.904040	0.910995
0.960000	0.927835	0.910000	0.920000
0.950920	0.925926	0.910615	0.919540
0.978824	0.955189	0.938596	0.942222
0.504155	0.080332	0.063966	0.064444
0.877698	0.779412	0.773973	0.771429
0.919355	0.845528	0.825758	0.826772
0.877660	0.755263	0.759804	0.753846
0.901099	0.828729	0.826733	0.810256
0.925532	0.879004	0.875817	0.853741
0.585034	0.047297	0.047210	0.047109
0.686957	0.271335	0.264271	0.274090
0.965986	0.926606	0.889121	0.889849
0.970588	0.908795	0.885630	0.892128
0.811189	0.655172	0.658228	0.653846
0.947368	0.861224	0.835249	0.842308
0.788462	0.614887	0.604361	0.605769
0.978892	0.952255	0.946988	0.936430
0.977679	0.968468	0.959514	0.961390
0.958549	0.922280	0.915423	0.897059
0.591549	0.276596	0.275410	0.297297
0.906832	0.890282	0.894737	0.893082
0.946488	0.885906	0.876877	0.874251
0.935185	0.877934	0.873913	0.870968
0.947917	0.905759	0.890411	0.893204
0.966292	0.944134	0.926471	0.927835
0.958621	0.951389	0.924419	0.925926
0.739645	0.394059	0.388889	0.384615
0.957346	0.923077	0.917051	0.920561
0.812977	0.704981	0.706897	0.725000
0.958333	0.925595	0.900804	0.902439
0.954023	0.924855	0.902174	0.915344
0.812500	0.534247	0.537445	0.545455
0.938628	0.861818	0.853821	0.857143
0.944984	0.889251	0.871257	0.876190
0.902579	0.801724	0.802083	0.798429
0.494505	0.055249	0.049505	0.053922
0.941176	0.876471	0.862245	0.854839
0.749164	0.588629	0.591463	0.569801
0.951389	0.904110	0.898089	0.894040
0.590988	0.024348	0.026230	0.026359
0.672199	0.148148	0.131206	0.129825
0.910345	0.835616	0.839357	0.842975
0.962963	0.925532	0.909314	0.907500
0.972574	0.938429	0.923792	0.914230
0.897507	0.813699	0.827830	0.821687
0.765766	0.653846	0.648649	0.651786
0.942529	0.862857	0.841310	0.846154
0.956376	0.886986	0.873457	0.886731
0.838384	0.517241	0.502703	0.489796
0.924812	0.848485	0.842105	0.852632
0.755411	0.552239	0.512590	0.519231
0.644366	0.365455	0.375850	0.367876
0.634315	0.273852	0.273632	0.267677
0.734597	0.453012	0.476923	0.476082
0.719745	0.308855	0.289474	0.267112
0.950207	0.891213	0.883721	0.881919
0.838565	0.806306	0.773663	0.773504
0.845588	0.702206	0.679739	0.677741
0.826255	0.658349	0.605405	0.653631
0.936652	0.772727	0.786885	0.782258
0.929688	0.846154	0.825175	0.832143
0.782692	0.504817	0.508507	0.487410
0.944099	0.868339	0.854545	0.858462
0.982906	0.973913	0.965261	0.969925
0.962406	0.907749	0.895973	0.883562
0.898585	0.759524	0.746204	0.746725
0.939163	0.917647	0.886986	0.896194
0.667969	0.319608	0.293423	0.296482
0.899598	0.785156	0.777003	0.780488
0.785558	0.620843	0.571429	0.566075
0.804401	0.694789	0.675174	0.669789
0.630000	0.300336	0.274854	0.270864
0.971014	0.935673	0.915423	0.920308
0.800995	0.718593	0.746544	0.741627
0.867769	0.731405	0.717949	0.736842
0.938462	0.892720	0.890110	0.890977
0.937695	0.898413	0.882353	0.883495
0.638037	0.453988	0.456647	0.457143
0.896341	0.788820	0.790323	0.781915
0.836431	0.723881	0.714286	0.714286
0.852941	0.716418	0.707483	0.713287
0.897297	0.784530	0.767773	0.783251
0.877193	0.800000	0.782258	0.786885
0.850932	0.687117	0.666667	0.655689
0.946360	0.895753	0.902357	0.905263
0.784810	0.574074	0.595745	0.586022
0.661710	0.310280	0.330494	0.315972
0.905797	0.713253	0.719818	0.714286
0.771171	0.553539	0.553571	0.549645
0.719457	0.500000	0.512000	0.529070
0.972603	0.941176	0.952096	0.953216
0.901478	0.855670	0.846154	0.847737
0.931373	0.833333	0.798319	0.803419
0.873720	0.748276	0.741279	0.733138
0.492958	0.012216	0.011146	0.013314
0.970370	0.948529	0.937107	0.945455
0.823009	0.684211	0.707317	0.707692
0.902985	0.835206	0.836735	0.842657
0.878130	0.791736	0.787330	0.786708
0.566580	0.106849	0.116095	0.111392
0.876033	0.784483	0.781377	0.784314
0.899642	0.774545	0.773196	0.774306
0.923423	0.878924	0.866109	0.865801
0.942238	0.867647	0.869416	0.849123
0.671687	0.368580	0.320099	0.334184
0.672956	0.215933	0.188277	0.201077
0.475891	0.202532	0.181004	0.174632
0.570413	0.238571	0.215865	0.209273
0.936000	0.911647	0.908730	0.911197
0.897368	0.820580	0.821782	0.828645
0.598972	0.283854	0.280098	0.286076
0.967742	0.953020	0.949367	0.949686
0.545324	0.075606	0.076537	0.083120
0.517185	0.014634	0.014472	0.013373
0.954023	0.923077	0.907216	0.919118
0.958333	0.927083	0.906542	0.893204
0.567100	0.164502	0.146853	0.136667
0.846847	0.719457	0.745968	0.726141
0.863281	0.722008	0.732342	0.739437
0.560870	0.139130	0.123239	0.114094
0.930864	0.880299	0.872727	0.870748
0.949555	0.895349	0.869565	0.871658
0.971722	0.916230	0.880282	0.898104
0.899306	0.833910	0.826367	0.825243
0.964286	0.910891	0.886047	0.887059
0.909091	0.859729	0.852174	0.843220
0.895238	0.824390	0.828326	0.826840
0.906137	0.809524	0.810289	0.798680
0.805621	0.573810	0.568233	0.576577
0.815315	0.707547	0.721239	0.720524
0.727273	0.500000	0.478261	0.458333
0.888554	0.713855	0.694915	0.700288
0.887043	0.704319	0.685185	0.692790
0.846416	0.696864	0.638889	0.641975
0.746341	0.530713	0.512528	0.517321
0.853301	0.676259	0.674584	0.669811
0.953571	0.897527	0.887500	0.894737
0.912281	0.758621	0.773109	0.773109
0.723473	0.473684	0.468153	0.447020
0.586310	0.178571	0.160000	0.169312
0.505376	0.090323	0.087199	0.090734
0.766355	0.486486	0.463303	0.459330
0.852814	0.626609	0.625000	0.630252
0.853982	0.808889	0.814672	0.819923
0.821678	0.475000	0.458194	0.451923
0.729825	0.452297	0.456747	0.450355
0.691450	0.398263	0.394855	0.368778
0.802276	0.571429	0.582667	0.555862
0.962329	0.930070	0.910828	0.909091
0.940860	0.839572	0.845070	0.834906
0.926380	0.834356	0.816216	0.819095
0.916667	0.787072	0.790164	0.785235
0.924282	0.796834	0.780788	0.781955
0.772973	0.538462	0.557604	0.551724
0.906780	0.761062	0.755725	0.769784
0.920833	0.772152	0.760784	0.776892
0.850000	0.697479	0.692308	0.692308
0.800000	0.666667	0.656904	0.653846
0.733068	0.572581	0.567050	0.571429
0.908602	0.833333	0.846154	0.848485
0.827298	0.686163	0.687415	0.676550
0.888112	0.762238	0.742671	0.743421
0.900990	0.752475	0.766355	0.775701
0.915385	0.784314	0.761194	0.766284
0.520833	0.184290	0.181009	0.187311
0.972350	0.933962	0.919028	0.921811
0.859281	0.798220	0.803815	0.795455
0.847059	0.787402	0.783051	0.774744
0.547307	0.262537	0.260391	0.259690
0.759615	0.540670	0.533898	0.540179
0.925926	0.857143	0.812500	0.802469
0.887006	0.761364	0.767568	0.773481
0.894587	0.787356	0.762803	0.783422
0.872807	0.718750	0.698347	0.710425
0.746094	0.389764	0.381625	0.392593
0.847826	0.632353	0.631579	0.621622
0.893064	0.795918	0.792208	0.781870
0.825112	0.705357	0.676471	0.675325
0.935867	0.879808	0.871520	0.875269
0.796460	0.642534	0.635593	0.641667
0.727273	0.574803	0.556391	0.539568
0.900524	0.804233	0.800493	0.790932
0.925466	0.828025	0.816568	0.818713
0.739837	0.407407	0.406844	0.420000
0.893229	0.818421	0.819712	0.827751
0.905556	0.828571	0.795812	0.788660
0.830224	0.610902	0.597173	0.596774
0.950820	0.906780	0.914062	0.911290
0.916854	0.820569	0.808333	0.812890
0.913043	0.747748	0.742188	0.728682
0.531553	0.079404	0.078947	0.075724
0.461856	0.002079	0.001931	0.001795
0.696133	0.413598	0.407507	0.417112
0.879630	0.824645	0.826840	0.817391
0.762673	0.420323	0.426087	0.411255
0.783920	0.614583	0.602871	0.608911
0.981818	0.921212	0.902857	0.896970
0.673684	0.383784	0.387097	0.392344
0.766871	0.683230	0.687831	0.675000
0.921053	0.833333	0.832298	0.846154
0.853503	0.771242	0.775281	0.772727
0.723898	0.408879	0.411504	0.414847
0.924242	0.880000	0.874419	0.882883
0.951515	0.884498	0.871795	0.863248
0.794964	0.580762	0.526154	0.546326
0.757812	0.428954	0.438462	0.444730
0.758140	0.577465	0.583524	0.579909
0.829333	0.615591	0.611549	0.599448
0.888889	0.827869	0.829932	0.830986
0.897436	0.801282	0.792899	0.797468
0.954545	0.804348	0.740741	0.720000
0.952555	0.903704	0.898693	0.887043
0.888136	0.772109	0.767372	0.764526
0.964286	0.871560	0.854839	0.842520
0.920530	0.842282	0.834337	0.844311
0.545455	0.223404	0.235294	0.219388
0.914980	0.863281	0.861423	0.863636
0.844055	0.691552	0.702555	0.700190
0.706061	0.378462	0.361257	0.315927
0.741710	0.443478	0.423369	0.418790
0.875380	0.818750	0.828338	0.811798
0.860870	0.709957	0.708502	0.705882
0.874150	0.795222	0.792453	0.795527
0.910506	0.846457	0.840678	0.840678
0.941489	0.885870	0.890909	0.895238
0.924419	0.838323	0.834225	0.844444
0.988166	0.962525	0.958484	0.955684
0.961739	0.941075	0.940789	0.937063
0.864679	0.712018	0.713675	0.715835
0.782258	0.642857	0.666667	0.661765
0.875740	0.677778	0.675393	0.672043
0.908184	0.801181	0.800000	0.798507
0.756757	0.590164	0.589372	0.587940
0.776235	0.595679	0.584879	0.587464
0.442308	0.096154	0.093385	0.089219
0.951965	0.905830	0.885246	0.898785
0.933036	0.880531	0.876543	0.864035
0.944606	0.914454	0.904372	0.908078
0.904762	0.887550	0.872263	0.888889
0.607422	0.206349	0.221172	0.220532
0.738056	0.508306	0.504144	0.506831
0.871886	0.792115	0.790941	0.798635
0.951374	0.879828	0.864504	0.861742
0.825472	0.647343	0.641921	0.649573
0.865979	0.701087	0.682692	0.686916
0.833333	0.693333	0.687117	0.683735
0.873684	0.761905	0.747748	0.742991
0.611111	0.211250	0.229471	0.217241
0.887805	0.758621	0.752066	0.744856
0.909774	0.849624	0.827586	0.807143
0.827586	0.732558	0.725275	0.728261
0.686614	0.312796	0.320000	0.311377
0.525340	0.120150	0.118126	0.136317
0.687311	0.360856	0.359420	0.364922
0.960938	0.933333	0.928058	0.922581
0.957831	0.920732	0.888889	0.882353
0.805112	0.495208	0.486405	0.481366
0.679931	0.391003	0.411290	0.394737
0.577220	0.023256	0.026596	0.024735
0.973333	0.951327	0.937759	0.939394
0.887417	0.785235	0.760234	0.775000
0.952899	0.897436	0.889262	0.878788
0.933099	0.885714	0.858462	0.866242
0.914798	0.853881	0.821012	0.829268
0.914798	0.853881	0.821012	0.829268
0.916318	0.859574	0.831541	0.838346
0.921569	0.864542	0.834459	0.840989
0.970260	0.950570	0.912621	0.919192
0.863787	0.669967	0.658385	0.633028
0.940426	0.922414	0.913934	0.921811
0.695122	0.292181	0.323770	0.331933
0.896226	0.834951	0.809091	0.807339
0.872881	0.806723	0.822581	0.821138
0.943503	0.877907	0.856410	0.870270
0.958621	0.883028	0.877996	0.879733
0.691057	0.359184	0.354962	0.350806
0.905229	0.842623	0.829912	0.828986
0.753036	0.664000	0.681159	0.673913
0.550914	0.178478	0.163090	0.167715
0.948052	0.915033	0.896970	0.898734
0.735023	0.478161	0.478541	0.476087
0.747994	0.397727	0.385164	0.389758
0.833333	0.602151	0.626263	0.630000
0.937037	0.818519	0.812287	0.818182
0.702303	0.409018	0.352258	0.354667
0.942446	0.851064	0.849673	0.854430
0.924883	0.886256	0.870536	0.861607
0.950147	0.917160	0.905817	0.911175
0.893939	0.779412	0.766520	0.773333
0.683060	0.424731	0.421446	0.430412
0.601667	0.153184	0.162826	0.158879
0.892157	0.830000	0.803493	0.801762
0.946154	0.851562	0.838926	0.838028
0.823285	0.630705	0.632163	0.624088
0.901709	0.824786	0.820717	0.829960
0.887324	0.768116	0.789809	0.778481
0.920863	0.840580	0.814570	0.829932
0.858025	0.734940	0.740331	0.739645
0.889881	0.799401	0.784741	0.797721
0.675127	0.395833	0.336032	0.328063
0.646409	0.295455	0.252174	0.251046
0.825758	0.673077	0.649635	0.647273
0.905405	0.861111	0.858974	0.844156
0.836735	0.604082	0.610236	0.615385
0.692098	0.471751	0.469657	0.457584
0.769716	0.575949	0.569014	0.577844
0.884298	0.781513	0.772727	0.781513
0.689531	0.181159	0.197917	0.197183
0.943878	0.852632	0.836538	0.835681
0.800000	0.667969	0.664207	0.660377
0.743202	0.570093	0.553892	0.556213
0.926667	0.834437	0.827476	0.832278
0.630832	0.201220	0.192453	0.184358
0.959420	0.875371	0.846753	0.853261
0.824742	0.561680	0.550617	0.545000
0.815642	0.625352	0.614987	0.623711
0.867384	0.762411	0.776074	0.784127
0.878173	0.700483	0.710407	0.721698
0.915094	0.834951	0.825397	0.806723
0.868687	0.768844	0.763033	0.758454
0.882927	0.800000	0.777778	0.791855
0.864516	0.787582	0.783133	0.784615
0.954984	0.878594	0.863636	0.864198
0.918644	0.872633	0.859425	0.857380
0.650450	0.248175	0.257443	0.249169
0.910345	0.837456	0.827586	0.830769
0.877023	0.770492	0.756098	0.754545
0.961538	0.894444	0.887255	0.888350
0.874747	0.721212	0.724008	0.711538
0.945946	0.933702	0.925000	0.926316
0.888889	0.824390	0.825112	0.818182
0.636042	0.152727	0.173611	0.178322
0.746224	0.431250	0.426554	0.426136
0.939024	0.882353	0.880466	0.882006
0.591160	0.175238	0.175277	0.175277
0.925651	0.874525	0.861702	0.861842
0.913174	0.789157	0.771350	0.778098
0.800518	0.618799	0.596266	0.575087
0.887417	0.716129	0.710843	0.721212
0.951724	0.936842	0.925697	0.928349
0.947761	0.850746	0.832168	0.838926
0.966102	0.910299	0.896774	0.885621
0.880319	0.812500	0.802299	0.800000
0.859813	0.700000	0.719008	0.698276
0.863905	0.757396	0.731183	0.728814
0.936170	0.822917	0.785047	0.789474
0.763158	0.530612	0.481928	0.459302
0.981366	0.937500	0.937853	0.931034
0.856423	0.586902	0.587264	0.573232
0.875776	0.718750	0.700599	0.711538
0.792135	0.594286	0.600000	0.605714
0.898438	0.745174	0.743151	0.732203
0.958140	0.859155	0.835498	0.833333
0.568823	0.179530	0.171184	0.173333
0.833333	0.613445	0.606061	0.589147
0.863071	0.744770	0.752941	0.750000
0.851590	0.704225	0.706271	0.704698
0.943005	0.831633	0.800948	0.789474
0.702200	0.379130	0.350309	0.356601
0.953390	0.901288	0.879245	0.875969
0.679293	0.312977	0.325635	0.318290
0.559585	0.040966	0.042296	0.038500
0.761667	0.569282	0.556904	0.549536
0.642361	0.167539	0.155309	0.152038
0.910506	0.812500	0.811594	0.791822
0.649635	0.313653	0.304487	0.299685
0.912134	0.817427	0.804598	0.801587
0.910448	0.859259	0.856115	0.858108
0.827338	0.648515	0.641425	0.607843
0.904459	0.863636	0.862275	0.856250
0.843478	0.678112	0.673387	0.687764
0.887097	0.752988	0.728938	0.725926
0.736111	0.508711	0.506849	0.503521
0.917197	0.803797	0.813253	0.801205
0.869841	0.753994	0.759563	0.757225
0.647202	0.248157	0.246944	0.235012
0.743243	0.465940	0.470297	0.481579
0.912854	0.861915	0.860000	0.857724
0.493610	0.032733	0.028818	0.029112
0.816327	0.684932	0.677419	0.673469
0.565163	0.071066	0.066667	0.063627
0.793722	0.558252	0.562500	0.564315
0.787736	0.590476	0.597458	0.610619
0.881423	0.704453	0.691729	0.688213
0.845455	0.708920	0.690265	0.690265
0.867089	0.737500	0.732620	0.729282
0.850932	0.768750	0.741379	0.740113
0.929577	0.788732	0.794521	0.802632
0.750000	0.452381	0.428571	0.466667
0.803653	0.694064	0.697095	0.692982
0.916667	0.766667	0.772727	0.797101
0.909091	0.779070	0.761364	0.750000
0.850575	0.742857	0.742424	0.744792
0.868020	0.743455	0.739130	0.728155
0.890411	0.751701	0.743363	0.739521
0.711268	0.598592	0.596154	0.577922
0.629032	0.331776	0.353430	0.325911
0.774510	0.522078	0.538813	0.532258
0.764988	0.510152	0.524444	0.514477
0.806034	0.644144	0.640000	0.634855
0.871287	0.698052	0.697531	0.701923
0.772947	0.643902	0.641593	0.622727
0.790323	0.547945	0.522500	0.541237
0.798680	0.591973	0.611987	0.595166
0.786164	0.632911	0.622754	0.622093
0.941176	0.904762	0.909574	0.915789
0.742373	0.340206	0.350649	0.344156
0.802575	0.566524	0.531496	0.527675
0.794118	0.643564	0.645455	0.660377
0.881188	0.677485	0.692022	0.689723
0.607535	0.286169	0.283099	0.283934
0.703578	0.448805	0.446602	0.447059
0.621543	0.303387	0.287154	0.284834
